number,times_testified,times_lied,truth_score
2969,12031.0,446.0,0.9629290998254509
2970,12030.0,440.0,0.9634247714048213
2971,12029.0,454.0,0.9622578767977388
2972,12028.0,432.0,0.9640838044562687
2973,12027.0,462.0,0.9615864305313045
2974,12026.0,461.0,0.9616663894894395
2975,12025.0,437.0,0.9636590436590436
2976,12024.0,451.0,0.9624916833000665
2977,12023.0,432.0,0.9640688680029943
2978,12022.0,439.0,0.9634836133754783
2979,12021.0,439.0,0.9634805756592629
2980,12020.0,446.0,0.9628951747088186
2981,12019.0,462.0,0.9615608619685498
2982,12018.0,434.0,0.963887502080213
2983,12017.0,458.0,0.961887326287759
2984,12016.0,436.0,0.9637150466045273
2985,12015.0,440.0,0.9633791094465252
2986,12014.0,455.0,0.9621275178957882
2987,12013.0,464.0,0.9613751768917007
2988,12012.0,446.0,0.9628704628704629
2989,12011.0,439.0,0.9634501706768795
2990,12010.0,450.0,0.9625312239800167
2991,12009.0,447.0,0.962777916562578
2992,12008.0,449.0,0.9626082611592272
2993,12007.0,437.0,0.9636045640043308
2994,12006.0,445.0,0.9629351990671331
2995,12005.0,430.0,0.9641815910037485
2996,12004.0,431.0,0.9640953015661446
2997,12003.0,456.0,0.9620094976255936
2998,12002.0,427.0,0.964422596233961
2999,12001.0,428.0,0.964336305307891
3000,12000.0,444.0,0.963
3001,11999.0,452.0,0.9623301941828486
3002,11998.0,444.0,0.9629938323053843
3003,11997.0,436.0,0.9636575810619321
3004,11996.0,451.0,0.9624041347115705
3005,11995.0,443.0,0.9630679449770738
3006,11994.0,443.0,0.9630648657662164
3007,11993.0,432.0,0.96397898774285
3008,11992.0,454.0,0.9621414276184123
3009,11991.0,470.0,0.9608039362855475
3010,11990.0,433.0,0.9638865721434529
3011,11989.0,450.0,0.9624655934606723
3012,11988.0,438.0,0.9634634634634635
3013,11987.0,429.0,0.9642112288312339
3014,11986.0,448.0,0.9626230602369431
3015,11985.0,437.0,0.963537755527743
3016,11984.0,445.0,0.9628671562082777
3017,11983.0,441.0,0.9631978636401569
3018,11982.0,448.0,0.9626105825404774
3019,11981.0,444.0,0.9629413237626242
3020,11980.0,425.0,0.9645242070116862
3021,11979.0,442.0,0.9631020953335003
3022,11978.0,421.0,0.9648522290866589
3023,11977.0,432.0,0.9639308674960341
3024,11976.0,446.0,0.9627588510354042
3025,11975.0,231.0,0.9807098121085595
3026,11974.0,442.0,0.9630866878236178
3027,11973.0,418.0,0.9650881149252485
3028,11972.0,427.0,0.96433344470431
3029,11971.0,465.0,0.9611561273076602
3030,11970.0,455.0,0.9619883040935673
3031,11969.0,449.0,0.9624864232600886
3032,11968.0,465.0,0.9611463903743316
3033,11967.0,439.0,0.9633157850756247
3034,11966.0,450.0,0.9623934481029583
3035,11965.0,458.0,0.9617216882574174
3036,11964.0,451.0,0.9623035773988633
3037,11963.0,442.0,0.9630527459667307
3038,11962.0,448.0,0.9625480688848018
3039,11961.0,437.0,0.963464593261433
3040,11960.0,439.0,0.9632943143812709
3041,11959.0,435.0,0.9636257212141484
3042,11958.0,546.0,0.9543401906673357
3043,11957.0,429.0,0.9641214351425943
3044,11956.0,429.0,0.9641184342589495
3045,11955.0,440.0,0.9631953157674613
3046,11954.0,450.0,0.9623556968378786
3047,11953.0,445.0,0.9627708525056471
3048,11952.0,439.0,0.9632697456492637
3049,11951.0,437.0,0.9634340222575517
3050,11950.0,439.0,0.9632635983263599
3051,11949.0,427.0,0.9642647920328061
3052,11948.0,455.0,0.9619183126883161
3053,11947.0,436.0,0.96350548254792
3054,11946.0,442.0,0.9630001674200569
3055,11945.0,429.0,0.9640853913771452
3056,11944.0,441.0,0.9630776959142666
3057,11943.0,446.0,0.9626559490915181
3058,11942.0,438.0,0.9633227265114721
3059,11941.0,461.0,0.9613935181308099
3060,11940.0,438.0,0.9633165829145729
3061,11939.0,428.0,0.9641511014322808
3062,11938.0,434.0,0.9636455017590886
3063,11937.0,448.0,0.9624696322359052
3064,11936.0,457.0,0.9617124664879356
3065,11935.0,464.0,0.9611227482195224
3066,11934.0,442.0,0.962962962962963
3067,11933.0,438.0,0.963295064107936
3068,11932.0,476.0,0.9601072745558163
3069,11931.0,451.0,0.9621993127147767
3070,11930.0,429.0,0.9640402347024308
3071,11929.0,435.0,0.9635342442786486
3072,11928.0,435.0,0.9635311871227364
3073,11927.0,441.0,0.963025069170789
3074,11926.0,449.0,0.9623511655207111
3075,11925.0,441.0,0.9630188679245283
3076,11924.0,439.0,0.9631834954713183
3077,11923.0,461.0,0.9613352344208672
3078,11922.0,445.0,0.9626740479785271
3079,11921.0,425.0,0.9643486284707659
3080,11920.0,459.0,0.961493288590604
3081,11919.0,458.0,0.9615739575467741
3082,11918.0,422.0,0.9645913743916764
3083,11917.0,426.0,0.9642527481748763
3084,11916.0,438.0,0.9632426988922457
3085,11915.0,435.0,0.9634913973982375
3086,11914.0,438.0,0.9632365284539197
3087,11913.0,445.0,0.9626458490724419
3088,11912.0,434.0,0.9635661517797179
3089,11911.0,423.0,0.9644866090168751
3090,11910.0,450.0,0.9622166246851386
3091,11909.0,445.0,0.9626333025442942
3092,11908.0,442.0,0.962882096069869
3093,11907.0,407.0,0.9658184261358864
3094,11906.0,439.0,0.9631278347051907
3095,11905.0,435.0,0.9634607307853843
3096,11904.0,429.0,0.9639616935483871
3097,11903.0,443.0,0.9627824918087877
3098,11902.0,454.0,0.9618551503948916
3099,11901.0,448.0,0.9623561045290312
3100,11900.0,440.0,0.9630252100840336
3101,11899.0,440.0,0.9630221026977057
3102,11898.0,445.0,0.9625987560934611
3103,11897.0,444.0,0.9626796671429773
3104,11896.0,463.0,0.9610793544048419
3105,11895.0,449.0,0.9622530474989491
3106,11894.0,437.0,0.963258785942492
3107,11893.0,434.0,0.9635079458505003
3108,11892.0,431.0,0.9637571476622939
3109,11891.0,423.0,0.9644268774703557
3110,11890.0,444.0,0.9626576955424727
3111,11889.0,438.0,0.9631592228110017
3112,11888.0,455.0,0.9617261103633916
3113,11887.0,431.0,0.9637419029191554
3114,11886.0,446.0,0.9624768635369342
3115,11885.0,429.0,0.963904080774085
3116,11884.0,453.0,0.961881521373275
3117,11883.0,457.0,0.9615416982243541
3118,11882.0,424.0,0.9643157717555967
3119,11881.0,455.0,0.9617035603063715
3120,11880.0,439.0,0.963047138047138
3121,11879.0,441.0,0.9628756629345905
3122,11878.0,435.0,0.9633776730089241
3123,11877.0,456.0,0.9616064662793635
3124,11876.0,435.0,0.9633715055574268
3125,11875.0,439.0,0.9630315789473685
3126,11874.0,458.0,0.9614283308068048
3127,11873.0,440.0,0.9629411269266402
3128,11872.0,432.0,0.9636118598382749
3129,11871.0,444.0,0.9625979277230226
3130,11870.0,434.0,0.9634372367312553
3131,11869.0,442.0,0.9627601314348302
3132,11868.0,443.0,0.9626727334007414
3133,11867.0,438.0,0.9630909244122356
3134,11866.0,447.0,0.9623293443451879
3135,11865.0,428.0,0.9639275179098188
3136,11864.0,223.0,0.9812036412677007
3137,11863.0,436.0,0.9632470707241001
3138,11862.0,441.0,0.9628224582701063
3139,11861.0,451.0,0.9619762246016356
3140,11860.0,437.0,0.9631534569983137
3141,11859.0,430.0,0.9637406189392023
3142,11858.0,432.0,0.9635688986338337
3143,11857.0,422.0,0.964409209749515
3144,11856.0,420.0,0.9645748987854251
3145,11855.0,440.0,0.9628848587094053
3146,11854.0,451.0,0.9619537708790282
3147,11853.0,429.0,0.9638066312325994
3148,11852.0,438.0,0.9630442119473507
3149,11851.0,449.0,0.9621129018648216
3150,11850.0,423.0,0.9643037974683544
3151,11849.0,429.0,0.9637944130306355
3152,11848.0,434.0,0.9633693450371371
3153,11847.0,430.0,0.9637038912804929
3154,11846.0,433.0,0.9634475772412628
3155,11845.0,441.0,0.96276910088645
3156,11844.0,434.0,0.9633569739952719
3157,11843.0,437.0,0.9631005657350333
3158,11842.0,438.0,0.9630130045600406
3159,11841.0,442.0,0.962672071615573
3160,11840.0,439.0,0.9629222972972973
3161,11839.0,426.0,0.9640172311850663
3162,11838.0,427.0,0.9639297178577463
3163,11837.0,438.0,0.9629973810931824
3164,11836.0,451.0,0.9618959107806692
3165,11835.0,436.0,0.9631601182931981
3166,11834.0,432.0,0.9634950143653879
3167,11833.0,435.0,0.9632384010817207
3168,11832.0,435.0,0.9632352941176471
3169,11831.0,444.0,0.9624714732482461
3170,11830.0,438.0,0.9629754860524091
3171,11829.0,447.0,0.9622115140755769
3172,11828.0,428.0,0.9638146770375381
3173,11827.0,453.0,0.9616978100955441
3174,11826.0,444.0,0.9624556062912227
3175,11825.0,442.0,0.9626215644820296
3176,11824.0,426.0,0.9639715832205683
3177,11823.0,441.0,0.9626998223801065
3178,11822.0,422.0,0.96430384029775
3179,11821.0,443.0,0.9625243211234245
3180,11820.0,420.0,0.9644670050761421
3181,11819.0,438.0,0.9629410271596581
3182,11818.0,443.0,0.9625148079201219
3183,11817.0,431.0,0.9635271219429635
3184,11816.0,439.0,0.9628469871360866
3185,11815.0,444.0,0.962420651713923
3186,11814.0,446.0,0.9622481801252751
3187,11813.0,427.0,0.9638533818674342
3188,11812.0,439.0,0.9628344056891297
3189,11811.0,444.0,0.9624079248158496
3190,11810.0,442.0,0.9625740897544454
3191,11809.0,437.0,0.9629943263612499
3192,11808.0,439.0,0.9628218157181572
3193,11807.0,431.0,0.9634962310493775
3194,11806.0,454.0,0.9615449771302728
3195,11805.0,447.0,0.9621346886912325
3196,11804.0,423.0,0.9641646899356151
3197,11803.0,438.0,0.9628907904769973
3198,11802.0,421.0,0.964328079986443
3199,11801.0,439.0,0.9627997627319719
3200,11800.0,545.0,0.9538135593220339
3201,11799.0,455.0,0.9614374099499957
3202,11798.0,428.0,0.9637226648584506
3203,11797.0,433.0,0.9632957531575824
3204,11796.0,439.0,0.962783994574432
3205,11795.0,435.0,0.9631199660873251
3206,11794.0,447.0,0.9620993725623198
3207,11793.0,445.0,0.9622657508691597
3208,11792.0,422.0,0.96421302578019
3209,11791.0,454.0,0.9614960563141379
3210,11790.0,430.0,0.9635284139100933
3211,11789.0,430.0,0.9635253202137586
3212,11788.0,437.0,0.9629284017645063
3213,11787.0,430.0,0.9635191312462883
3214,11786.0,424.0,0.9640251145426777
3215,11785.0,441.0,0.9625795502757742
3216,11784.0,428.0,0.9636795655125594
3217,11783.0,439.0,0.9627429347364848
3218,11782.0,417.0,0.964607027669326
3219,11781.0,445.0,0.9622273151684917
3220,11780.0,441.0,0.9625636672325977
3221,11779.0,456.0,0.9612870362509551
3222,11778.0,436.0,0.9629818305314994
3223,11777.0,455.0,0.9613653731850217
3224,11776.0,432.0,0.9633152173913043
3225,11775.0,424.0,0.9639915074309979
3226,11774.0,432.0,0.9633089859011381
3227,11773.0,430.0,0.9634757495965345
3228,11772.0,439.0,0.9627081209650017
3229,11771.0,416.0,0.9646589074844958
3230,11770.0,447.0,0.9620220900594733
3231,11769.0,430.0,0.963463335882403
3232,11768.0,423.0,0.964055064581917
3233,11767.0,433.0,0.9632021755757627
3234,11766.0,440.0,0.9626041135475097
3235,11765.0,431.0,0.9633659158521037
3236,11764.0,443.0,0.9623427405644338
3237,11763.0,427.0,0.963699736461787
3238,11762.0,410.0,0.9651419826560109
3239,11761.0,423.0,0.964033670606241
3240,11760.0,429.0,0.9635204081632653
3241,11759.0,441.0,0.9624968109533123
3242,11758.0,427.0,0.9636843000510291
3243,11757.0,421.0,0.9641915454622778
3244,11756.0,439.0,0.9626573664511738
3245,11755.0,447.0,0.9619736282433007
3246,11754.0,454.0,0.9613748511145142
3247,11753.0,438.0,0.9627329192546584
3248,11752.0,443.0,0.9623042886317222
3249,11751.0,221.0,0.9811930899497915
3250,11750.0,433.0,0.9631489361702128
3251,11749.0,449.0,0.9617839816154566
3252,11748.0,440.0,0.9625468164794008
3253,11747.0,429.0,0.9634800374563719
3254,11746.0,463.0,0.960582325898178
3255,11745.0,427.0,0.9636441038739889
3256,11744.0,430.0,0.9633855585831063
3257,11743.0,429.0,0.9634675977177893
3258,11742.0,435.0,0.9629535002554931
3259,11741.0,427.0,0.9636317179115919
3260,11740.0,445.0,0.9620954003407155
3261,11739.0,446.0,0.9620069852627993
3262,11738.0,431.0,0.963281649344011
3263,11737.0,437.0,0.9627673170316094
3264,11736.0,437.0,0.9627641445126107
3265,11735.0,432.0,0.9631870472944184
3266,11734.0,461.0,0.9607124595193455
3267,11733.0,439.0,0.9625841643228501
3268,11732.0,430.0,0.9633481077395158
3269,11731.0,436.0,0.9628335180291535
3270,11730.0,433.0,0.9630861040068202
3271,11729.0,420.0,0.9641913206581977
3272,11728.0,438.0,0.9626534788540245
3273,11727.0,419.0,0.9642704869105483
3274,11726.0,408.0,0.965205526181136
3275,11725.0,423.0,0.9639232409381663
3276,11724.0,421.0,0.9640907540088707
3277,11723.0,425.0,0.9637464812761238
3278,11722.0,425.0,0.963743388500256
3279,11721.0,453.0,0.9613514205272587
3280,11720.0,445.0,0.9620307167235495
3281,11719.0,456.0,0.9610888301049577
3282,11718.0,415.0,0.9645844000682711
3283,11717.0,441.0,0.9623623794486643
3284,11716.0,453.0,0.9613349265961079
3285,11715.0,432.0,0.963124199743918
3286,11714.0,449.0,0.9616697968243128
3287,11713.0,438.0,0.962605651839836
3288,11712.0,429.0,0.9633709016393442
3289,11711.0,436.0,0.9627700452565964
3290,11710.0,441.0,0.9623398804440649
3291,11709.0,437.0,0.9626782816636775
3292,11708.0,423.0,0.9638708575333106
3293,11707.0,433.0,0.9630135816178355
3294,11706.0,436.0,0.9627541431744404
3295,11705.0,424.0,0.9637761640324648
3296,11704.0,437.0,0.9626623376623377
3297,11703.0,447.0,0.9618046654703922
3298,11702.0,441.0,0.962314134336011
3299,11701.0,441.0,0.9623109135971284
3300,11700.0,419.0,0.9641880341880342
3301,11699.0,441.0,0.9623044704675613
3302,11698.0,430.0,0.9632415797572235
3303,11697.0,445.0,0.9619560571086604
3304,11696.0,424.0,0.9637482900136799
3305,11695.0,418.0,0.964258230012826
3306,11694.0,437.0,0.9626304087566273
3307,11693.0,424.0,0.963738989138801
3308,11692.0,411.0,0.9648477591515566
3309,11691.0,440.0,0.9623642117868446
3310,11690.0,426.0,0.9635585970915312
3311,11689.0,431.0,0.9631277269227478
3312,11688.0,432.0,0.9630390143737166
3313,11687.0,427.0,0.9634636775904851
3314,11686.0,462.0,0.9604655142906041
3315,11685.0,438.0,0.9625160462130937
3316,11684.0,427.0,0.9634542964738103
3317,11683.0,434.0,0.9628520071899341
3318,11682.0,425.0,0.9636192432802603
3319,11681.0,425.0,0.9636161287560997
3320,11680.0,417.0,0.9642979452054794
3321,11679.0,431.0,0.9630961554927648
3322,11678.0,425.0,0.9636067819832163
3323,11677.0,433.0,0.9629185578487626
3324,11676.0,433.0,0.9629153819801302
3325,11675.0,416.0,0.9643683083511777
3326,11674.0,443.0,0.9620524241905088
3327,11673.0,421.0,0.9639338644735715
3328,11672.0,415.0,0.9644448252227553
3329,11671.0,431.0,0.9630708593950819
3330,11670.0,429.0,0.9632390745501286
3331,11669.0,433.0,0.9628931356585826
3332,11668.0,437.0,0.9625471374700034
3333,11667.0,428.0,0.9633153338476044
3334,11666.0,418.0,0.9641693811074918
3335,11665.0,429.0,0.9632233176168024
3336,11664.0,425.0,0.9635631001371742
3337,11663.0,411.0,0.9647603532538798
3338,11662.0,426.0,0.963471102726805
3339,11661.0,441.0,0.9621816310779522
3340,11660.0,427.0,0.9633790737564323
3341,11659.0,437.0,0.9625182262629728
3342,11658.0,422.0,0.9638016812489277
3343,11657.0,422.0,0.9637985759629407
3344,11656.0,433.0,0.9628517501715854
3345,11655.0,446.0,0.9617331617331617
3346,11654.0,430.0,0.9631027973228076
3347,11653.0,410.0,0.9648159272290397
3348,11652.0,422.0,0.9637830415379334
3349,11651.0,417.0,0.9642090807655995
3350,11650.0,414.0,0.9644635193133048
3351,11649.0,432.0,0.9629152716971414
3352,11648.0,431.0,0.9629979395604396
3353,11647.0,439.0,0.9623078904438911
3354,11646.0,431.0,0.9629915850935944
3355,11645.0,425.0,0.9635036496350365
3356,11644.0,437.0,0.9624699416008244
3357,11643.0,419.0,0.9640127115004724
3358,11642.0,428.0,0.9632365572925614
3359,11641.0,431.0,0.9629756893737651
3360,11640.0,413.0,0.9645189003436426
3361,11639.0,442.0,0.9620242288856431
3362,11638.0,532.0,0.9542876782952397
3363,11637.0,422.0,0.9637363581679127
3364,11636.0,234.0,0.9798899965623926
3365,11635.0,423.0,0.9636441770519982
3366,11634.0,422.0,0.9637270070483067
3367,11633.0,404.0,0.9652712112094902
3368,11632.0,447.0,0.9615715268225584
3369,11631.0,433.0,0.9627719026738888
3370,11630.0,410.0,0.9647463456577816
3371,11629.0,449.0,0.9613896293748387
3372,11628.0,417.0,0.9641382868937048
3373,11627.0,412.0,0.9645652360884149
3374,11626.0,444.0,0.9618097367968347
3375,11625.0,437.0,0.9624086021505376
3376,11624.0,437.0,0.9624053682037165
3377,11623.0,451.0,0.961197625397918
3378,11622.0,411.0,0.9646360351058337
3379,11621.0,423.0,0.9636003786249032
3380,11620.0,429.0,0.9630808950086058
3381,11619.0,419.0,0.9639383767966262
3382,11618.0,444.0,0.9617834394904459
3383,11617.0,429.0,0.9630713609365585
3384,11616.0,423.0,0.9635847107438017
3385,11615.0,422.0,0.9636676711149376
3386,11614.0,428.0,0.9631479249182022
3387,11613.0,417.0,0.9640919659002841
3388,11612.0,428.0,0.9631415776782639
3389,11611.0,436.0,0.9624494014296787
3390,11610.0,432.0,0.9627906976744186
3391,11609.0,427.0,0.9632181927814627
3392,11608.0,437.0,0.9623535492763611
3393,11607.0,439.0,0.9621779960368743
3394,11606.0,425.0,0.9633810098225056
3395,11605.0,432.0,0.9627746660922016
3396,11604.0,434.0,0.962599103757325
3397,11603.0,417.0,0.9640610187020598
3398,11602.0,436.0,0.9624202723668334
3399,11601.0,424.0,0.9634514266011551
3400,11600.0,422.0,0.9636206896551724
3401,11599.0,434.0,0.9625829812914907
3402,11598.0,432.0,0.9627521986549405
3403,11597.0,418.0,0.9639561955678193
3404,11596.0,445.0,0.9616246981717834
3405,11595.0,435.0,0.9624838292367399
3406,11594.0,411.0,0.9645506296360187
3407,11593.0,412.0,0.9644613128612094
3408,11592.0,417.0,0.9640269151138716
3409,11591.0,462.0,0.9601414890863601
3410,11590.0,417.0,0.9640207075064711
3411,11589.0,429.0,0.9629821382345327
3412,11588.0,427.0,0.9631515360717984
3413,11587.0,435.0,0.9624579269871407
3414,11586.0,423.0,0.9634904194717763
3415,11585.0,441.0,0.9619335347432024
3416,11584.0,423.0,0.9634841160220995
3417,11583.0,418.0,0.9639126305792972
3418,11582.0,424.0,0.9633914695216715
3419,11581.0,442.0,0.9618340385113548
3420,11580.0,416.0,0.9640759930915371
3421,11579.0,441.0,0.9619138094826841
3422,11578.0,425.0,0.9632924512005527
3423,11577.0,431.0,0.9627710114882958
3424,11576.0,424.0,0.9633724948168625
3425,11575.0,421.0,0.9636285097192224
3426,11574.0,432.0,0.9626749611197511
3427,11573.0,420.0,0.9637086321610645
3428,11572.0,441.0,0.9618907708261321
3429,11571.0,421.0,0.9636159363927059
3430,11570.0,440.0,0.9619706136560069
3431,11569.0,429.0,0.9629181433140289
3432,11568.0,417.0,0.9639522821576764
3433,11567.0,410.0,0.9645543356099248
3434,11566.0,435.0,0.9623897630987377
3435,11565.0,450.0,0.9610894941634242
3436,11564.0,417.0,0.9639398132134209
3437,11563.0,439.0,0.9620340742021967
3438,11562.0,432.0,0.9626362221069019
3439,11561.0,440.0,0.961941008563273
3440,11560.0,426.0,0.9631487889273357
3441,11559.0,423.0,0.963405138852842
3442,11558.0,438.0,0.9621041702716733
3443,11557.0,417.0,0.9639179717919876
3444,11556.0,419.0,0.9637417791623399
3445,11555.0,397.0,0.9656425789701428
3446,11554.0,457.0,0.9604465985805781
3447,11553.0,416.0,0.9639920367004241
3448,11552.0,422.0,0.9634695290858726
3449,11551.0,434.0,0.962427495454939
3450,11550.0,434.0,0.9624242424242424
3451,11549.0,434.0,0.9624209888302018
3452,11548.0,433.0,0.96250432975407
3453,11547.0,418.0,0.963800121243613
3454,11546.0,436.0,0.9622380045037242
3455,11545.0,423.0,0.9633607622347337
3456,11544.0,432.0,0.9625779625779626
3457,11543.0,424.0,0.9632677813393399
3458,11542.0,419.0,0.9636977993415352
3459,11541.0,423.0,0.9633480634260463
3460,11540.0,400.0,0.9653379549393414
3461,11539.0,422.0,0.9634283733425774
3462,11538.0,437.0,0.9621251516727336
3463,11537.0,417.0,0.963855421686747
3464,11536.0,415.0,0.9640256588072122
3465,11535.0,412.0,0.9642826181187689
3466,11534.0,412.0,0.9642795214149471
3467,11533.0,434.0,0.9623688545911732
3468,11532.0,421.0,0.9634928893513701
3469,11531.0,406.0,0.9647905645650854
3470,11530.0,431.0,0.9626192541196877
3471,11529.0,416.0,0.963917078671177
3472,11528.0,427.0,0.9629597501734907
3473,11527.0,430.0,0.9626962783031144
3474,11526.0,438.0,0.9619989588755856
3475,11525.0,424.0,0.9632104121475055
3476,11524.0,419.0,0.9636410968413746
3477,11523.0,429.0,0.962770111950013
3478,11522.0,403.0,0.9650234334316958
3479,11521.0,418.0,0.9637184272198593
3480,11520.0,408.0,0.9645833333333333
3481,11519.0,215.0,0.9813351853459502
3482,11518.0,416.0,0.963882618510158
3483,11517.0,417.0,0.963792654337067
3484,11516.0,424.0,0.9631816602987149
3485,11515.0,442.0,0.961615284411637
3486,11514.0,436.0,0.9621330554108043
3487,11513.0,426.0,0.9629983496916529
3488,11512.0,427.0,0.9629082696316886
3489,11511.0,436.0,0.9621231865172444
3490,11510.0,424.0,0.9631624674196351
3491,11509.0,429.0,0.9627248240507429
3492,11508.0,423.0,0.9632429614181439
3493,11507.0,413.0,0.9641088033370991
3494,11506.0,453.0,0.9606292369198679
3495,11505.0,412.0,0.9641894828335507
3496,11504.0,424.0,0.9631432545201669
3497,11503.0,435.0,0.9621837781448318
3498,11502.0,415.0,0.9639193183794122
3499,11501.0,440.0,0.9617424571776367
3500,11500.0,414.0,0.964
3501,11499.0,420.0,0.9634750847899818
3502,11498.0,424.0,0.9631240215689685
3503,11497.0,417.0,0.9637296686092024
3504,11496.0,443.0,0.9614648573416841
3505,11495.0,411.0,0.9642453240539365
3506,11494.0,434.0,0.9622411693057247
3507,11493.0,419.0,0.9635430261898547
3508,11492.0,416.0,0.9638009049773756
3509,11491.0,433.0,0.9623183360891132
3510,11490.0,430.0,0.9625761531766753
3511,11489.0,413.0,0.9640525720254156
3512,11488.0,432.0,0.9623955431754875
3513,11487.0,417.0,0.9636980934969966
3514,11486.0,425.0,0.9629984328748041
3515,11485.0,434.0,0.9622115803221594
3516,11484.0,427.0,0.9628178335074887
3517,11483.0,414.0,0.9639467038230427
3518,11482.0,423.0,0.9631597282703361
3519,11481.0,421.0,0.9633307203205296
3520,11480.0,429.0,0.962630662020906
3521,11479.0,407.0,0.964543949821413
3522,11478.0,417.0,0.9636696288552012
3523,11477.0,427.0,0.9627951555284482
3524,11476.0,437.0,0.9619205298013245
3525,11475.0,428.0,0.9627015250544663
3526,11474.0,432.0,0.9623496601010981
3527,11473.0,436.0,0.9619977338098143
3528,11472.0,527.0,0.9540620641562064
3529,11471.0,412.0,0.9640833405980298
3530,11470.0,424.0,0.9630340017436791
3531,11469.0,447.0,0.9610253727439184
3532,11468.0,429.0,0.9625915591210324
3533,11467.0,431.0,0.9624138833173455
3534,11466.0,432.0,0.9623233908948194
3535,11465.0,411.0,0.9641517662450938
3536,11464.0,432.0,0.9623168178646196
3537,11463.0,443.0,0.9613539213120474
3538,11462.0,400.0,0.9651020764264526
3539,11461.0,441.0,0.9615216822266818
3540,11460.0,420.0,0.9633507853403142
3541,11459.0,431.0,0.9623876429007767
3542,11458.0,414.0,0.9638680397975213
3543,11457.0,410.0,0.9642140176311426
3544,11456.0,413.0,0.9639490223463687
3545,11455.0,434.0,0.9621126145787866
3546,11454.0,409.0,0.964291950410337
3547,11453.0,412.0,0.9640268925172444
3548,11452.0,418.0,0.963499825358016
3549,11451.0,434.0,0.9620993799668152
3550,11450.0,406.0,0.9645414847161572
3551,11449.0,406.0,0.9645383876321076
3552,11448.0,417.0,0.9635744234800838
3553,11447.0,413.0,0.9639206779068752
3554,11446.0,433.0,0.9621701904595492
3555,11445.0,425.0,0.962865880297073
3556,11444.0,409.0,0.9642607479902132
3557,11443.0,429.0,0.9625098313379359
3558,11442.0,413.0,0.9639049117287187
3559,11441.0,436.0,0.961891443055677
3560,11440.0,394.0,0.9655594405594405
3561,11439.0,432.0,0.962234461054288
3562,11438.0,415.0,0.9637174331176779
3563,11437.0,422.0,0.9631022121185626
3564,11436.0,416.0,0.9636236446309898
3565,11435.0,422.0,0.9630957586357674
3566,11434.0,433.0,0.9621304880181913
3567,11433.0,403.0,0.9647511589259162
3568,11432.0,425.0,0.9628236529041287
3569,11431.0,420.0,0.9632578077158603
3570,11430.0,420.0,0.963254593175853
3571,11429.0,427.0,0.962638901041211
3572,11428.0,439.0,0.9615855792789639
3573,11427.0,405.0,0.9645576266736676
3574,11426.0,429.0,0.9624540521617364
3575,11425.0,414.0,0.9637636761487965
3576,11424.0,423.0,0.9629726890756303
3577,11423.0,410.0,0.9641075024074236
3578,11422.0,439.0,0.9615654001050604
3579,11421.0,436.0,0.9618247088696261
3580,11420.0,431.0,0.9622591943957969
3581,11419.0,409.0,0.9641825028461336
3582,11418.0,424.0,0.9628656507269224
3583,11417.0,423.0,0.9629499868616975
3584,11416.0,413.0,0.9638227049754731
3585,11415.0,419.0,0.9632939115199299
3586,11414.0,407.0,0.9643420360960224
3587,11413.0,413.0,0.9638131954788399
3588,11412.0,412.0,0.9638976515948124
3589,11411.0,419.0,0.9632810446060819
3590,11410.0,431.0,0.9622261174408414
3591,11409.0,397.0,0.9652029099833465
3592,11408.0,392.0,0.9656381486676017
3593,11407.0,433.0,0.9620408521083545
3594,11406.0,421.0,0.9630896019638786
3595,11405.0,405.0,0.9644892590968873
3596,11404.0,419.0,0.963258505787443
3597,11403.0,436.0,0.9617644479522932
3598,11402.0,423.0,0.9629012453955447
3599,11401.0,411.0,0.9639505306552056
3600,11400.0,217.0,0.9809649122807017
3601,11399.0,432.0,0.9621019387665585
3602,11398.0,415.0,0.9635901035269345
3603,11397.0,421.0,0.9630604545055717
3604,11396.0,430.0,0.9622674622674623
3605,11395.0,429.0,0.9623519087318999
3606,11394.0,420.0,0.9631384939441812
3607,11393.0,418.0,0.9633108048801896
3608,11392.0,429.0,0.9623419943820225
3609,11391.0,424.0,0.9627776314634361
3610,11390.0,409.0,0.9640913081650571
3611,11389.0,436.0,0.961717446659057
3612,11388.0,424.0,0.9627678257815244
3613,11387.0,420.0,0.9631158338456134
3614,11386.0,438.0,0.9615317056033725
3615,11385.0,424.0,0.9627580149319279
3616,11384.0,425.0,0.9626669009135629
3617,11383.0,423.0,0.9628393217956602
3618,11382.0,432.0,0.9620453347390616
3619,11381.0,432.0,0.9620419998242685
3620,11380.0,440.0,0.9613356766256591
3621,11379.0,429.0,0.9622989717901398
3622,11378.0,412.0,0.9637897697310599
3623,11377.0,419.0,0.9631713105388063
3624,11376.0,427.0,0.9624648382559775
3625,11375.0,416.0,0.9634285714285714
3626,11374.0,410.0,0.9639528749780201
3627,11373.0,410.0,0.9639497054427152
3628,11372.0,414.0,0.9635947942314457
3629,11371.0,442.0,0.9611291882859907
3630,11370.0,415.0,0.9635004397537379
3631,11369.0,435.0,0.9617380596358519
3632,11368.0,407.0,0.9641977480647431
3633,11367.0,421.0,0.962962962962963
3634,11366.0,414.0,0.9635755762801337
3635,11365.0,424.0,0.9626924769027717
3636,11364.0,427.0,0.9624252023935234
3637,11363.0,408.0,0.9640939892633987
